ID,Input,Output
52,14.040000000000001,68.51
52,14.34,69.3
52,14.44,69.99
52,14.47,66.75
52,14.52,65.62
52,14.63,71.17
52,14.65,64.91
52,14.92,66.84
52,14.96,65.62
52,15.01,65.65
52,15.47,65.19
52,15.51,64.94
52,15.76,65.96
52,15.950000000000001,65.44
52,15.99,65.6
52,16.07,65.43
52,16.43,70.93
52,16.47,62.96
52,16.51,63.03
52,16.7,66.96
52,16.76,64.03
52,16.92,66.1
52,16.990000000000002,65.84
52,17.03,66.77
52,17.07,64.13
53,13.65,95.69
53,14,97.45
53,14.58,94.57
53,14.67,91.39
53,14.82,93.64
53,14.88,91.48
53,15.84,81.04
53,16.13,83.45
53,16.22,82.74
53,16.55,85.82
53,17.57,81.8
53,17.68,82.82
53,17.82,83.15
53,17.990000000000002,80.45
53,18.68,81.59
53,18.85,81.72
54,14.370000000000001,70.95
54,14.85,67.68
54,14.870000000000001,68.28
54,15.33,67.05
54,15.84,65.27
54,15.88,64.16
54,15.99,67.9
54,16.11,65.99
54,16.21,65.61
54,16.38,64.49
54,16.97,65.67
54,17.07,64.515
54,17.28,63.85
54,17.38,65.64
54,17.78,67.59
54,17.82,65.42
54,17.97,65
54,18.07,65.56
54,18.38,65.49
54,18.78,66.965
54,19.03,67.81
54,19.12,68.74
54,19.16,66.49
54,19.32,67.73
54,19.77,68.315
54,19.96,70.63
55,13.14,73.52
55,14.01,68.76
55,14.08,68.08
55,14.120000000000001,68.12
55,14.27,67.67
55,14.290000000000001,68.2
55,14.58,67.23
55,14.64,68.19
55,14.68,68.01
55,15.120000000000001,67.06
55,15.27,67.89
55,15.35,67.41
55,15.56,67.33
55,15.67,67.83
55,16.12,67.05
55,16.28,69.14
55,16.35,66.28
55,16.580000000000002,65.23
55,16.69,64.82
55,17.11,64.31
55,17.68,64.84
56,10.14,93.72
56,11.1,86.37
56,11.64,80.35
56,11.790000000000001,78.92
56,11.96,73.25
56,12.17,74.46
56,12.290000000000001,71.47
56,12.790000000000001,68.95
56,12.92,69.81
56,13.27,69.3
56,13.35,65.59
56,13.65,66.4
56,13.77,64.13499999999999
56,13.81,64.18
56,13.96,65.695
56,14.05,63.82
56,14.25,65.285
56,14.3,65.53
56,14.34,68.17
56,14.8,64.74
56,14.93,65.6
56,15.05,63.57
57,13.01,71.88
57,13.05,72.59
57,13.55,69.94
57,13.700000000000001,69.21
57,13.91,70.77
57,14.05,67.96
57,14.47,66.6
57,14.55,68
57,14.72,70.82
57,14.93,69.64
57,15.05,69.12
57,16.01,71.06
57,16.080000000000002,71.41
57,16.52,69.32
57,16.64,70.49
57,16.830000000000002,74.65
57,17,72.72
57,17.080000000000002,70.73
57,17.52,67.66
57,17.69,67.94
58,10.75,93.65
58,10.76,89.62
58,11.38,83.39
58,11.84,83.84
58,12.280000000000001,81.67
58,12.38,76.8
58,12.530000000000001,76.26
58,13.24,75.98
58,13.32,74.21
58,13.49,74.15
58,13.55,71.49
58,13.59,75.74
58,13.85,74.96
58,13.91,72.66
58,14.22,72.03
58,14.27,69.74
58,14.31,70.25
58,14.51,73.01
58,14.6,71.63
58,14.83,70.26
58,14.870000000000001,71.97
59,10.28,97.11
59,10.3,94.14
59,10.34,93.56
59,10.51,90.67
59,10.88,89.49
59,10.99,87.52
59,11.3,79.48
59,11.34,81.36
59,11.43,77.15
59,11.53,76.23
59,11.870000000000001,77.72
59,11.99,76.99
59,12.26,73.54
59,12.32,72.74
59,12.370000000000001,70.52
59,12.530000000000001,75.33500000000001
59,12.56,75.95
59,12.58,72.59
59,12.89,71.55
59,12.98,70.92
59,13.040000000000001,70.67
59,13.18,73.6
59,13.35,74.89
59,14,71.95
59,14.040000000000001,70.46
59,14.19,70.75
60,11.870000000000001,89.85
60,12.21,83.22
60,12.88,79.88
60,12.94,84.82
60,13.08,81.02
60,13.1,83.82
60,13.19,81.54
60,13.21,78.43
60,13.42,77.88
60,13.44,77.91
60,13.46,75.57
60,13.77,81.01
60,13.8,79.72
60,14.05,75.46
60,14.09,75.63
60,14.21,73.1
60,14.34,72.6
60,14.36,76.04
60,14.48,74.97
60,14.76,76.86
60,14.8,74.47
60,14.88,70.98
60,14.92,70.69
60,15.09,71.91
60,15.450000000000001,70.46
60,15.49,72.05
60,15.780000000000001,70.54
60,16.03,70.43
60,16.2,70.38
60,16.240000000000002,72.05
60,16.490000000000002,73.82
60,16.76,70.72
60,16.85,70.68
61,11.700000000000001,82.67
61,11.82,77.98
61,11.97,77.55
61,12.08,74.98
61,12.1,74.54
61,12.22,75.08
61,12.55,72.63
61,12.68,71.06
61,12.91,67.54
61,13.06,68.55
61,13.08,68.07499999999999
61,13.200000000000001,67.72
61,13.64,67.8
61,13.83,65.9
61,13.85,68.65
61,14.14,65.52
61,14.23,67.2
61,14.52,69.07
61,14.620000000000001,65.03
61,14.71,64.61
61,14.82,66.87
61,14.85,63.97
61,14.88,68.12
61,14.96,68.24
62,13.07,72.57
62,13.280000000000001,70.26
62,13.38,70.38999999999999
62,13.99,68.17
62,14.17,67.06
62,14.22,66.77
62,14.24,66.695
62,14.3,65.83500000000001
62,14.36,66.04
62,14.38,68.87
62,14.44,66.28
62,14.950000000000001,65.66
62,15.05,64.39
62,15.22,67.31
62,15.24,66.25
62,15.36,66.17
62,15.39,66.65
62,15.44,64.71
62,15.790000000000001,66.8
62,15.950000000000001,66.8
62,15.99,68.08
62,16.04,67.56
62,16.35,66.48
62,16.39,67.61
62,16.78,68.16
62,16.96,65.25
62,17.39,67.3
62,17.77,67.48
62,17.93,69.07
63,11.75,102.59
63,12.3,103.09
63,12.530000000000001,92.04
63,12.67,91.88
63,13.34,80.7
63,13.59,80.03
63,13.700000000000001,79.73
63,13.8,80.37
63,14.25,77.36
63,14.33,73.46
63,14.51,73.76
63,14.58,73.33
63,14.72,72.09
63,14.93,74.58
63,15.25,73.07
63,15.33,70.19
63,15.620000000000001,69.17
63,15.64,68.79
63,15.69,68.91
64,11.25,82.02
64,11.36,77.77
64,11.51,77.41
64,11.57,78.09
64,11.69,79.08
64,12.24,79.18
64,12.38,77.8
64,12.51,76.59
64,12.84,73.57
64,13.24,73.88
64,13.72,71.76
64,13.950000000000001,68.69
64,14.35,69.61
64,14.39,66.18
64,14.43,66.45
64,14.6,67.22
64,14.74,68.12
64,14.85,68.055
65,11.64,87.21
65,11.93,82.11
65,12.01,82.95
65,12.83,76.76
65,12.89,74.82
65,12.99,71.86
65,13,72.63
65,13.06,75.35
65,13.18,70.73
65,13.19,72.05
65,13.56,69.9
65,13.69,71.745
65,13.71,69.24
65,13.81,71.29
65,13.93,70.74
65,13.94,71.54
65,13.98,69.77
65,14.19,72.68
66,11.19,79.57
66,11.44,77.65
66,11.86,78.95
66,11.9,77.72
66,12.02,79.23
66,12.19,75.73
66,12.8,72.42
66,12.9,73.62
66,12.92,73.06
66,13.16,71.17
66,13.19,70.89
66,13.32,69.13
66,13.89,70.15
66,13.92,70.22
66,14.450000000000001,70.57499999999999
66,14.47,68.3
66,14.870000000000001,70.23
66,14.91,65.66999999999999
66,15.08,69.81
66,15.93,68.61
66,17.31,64.54
67,11.05,100.54
67,11.450000000000001,96.15
67,11.91,84.86
67,12.02,85.86
67,12.05,83.59
67,12.1,84.11
67,12.16,85.49
67,12.24,88.07
67,12.35,81.08
67,12.450000000000001,81.35
67,12.790000000000001,85.33
67,12.93,80.81
67,13.1,79.96
67,13.120000000000001,78.45
67,13.22,76.59
67,13.27,81.11
67,13.450000000000001,81.99
67,13.91,77.87
67,14.06,76.96
67,14.21,77.47
67,14.44,76.09
67,14.88,78.39
68,11.120000000000001,110.95
68,11.540000000000001,91.3
68,11.71,87.88
68,12.02,91.05
68,12.530000000000001,91.29
68,12.58,87.56
68,12.76,83.74
68,13.13,84.51
68,13.57,81.88
68,13.73,84.83
68,13.75,82.81
68,14.030000000000001,80.16
68,14.74,85.4
68,15.11,79.09
68,15.47,78.18
68,15.530000000000001,78.48
68,16.080000000000002,79.05
69,11.94,77.33500000000001
69,12.040000000000001,81.32
69,12.07,74.98
69,12.13,75.43
69,12.21,76.21
69,12.75,74.56
69,12.82,70.68
69,13.040000000000001,72.57
69,13.11,71.07
69,13.15,72.22
69,13.25,69.97
69,13.3,73.52
69,13.34,71.4
69,13.84,69.79
69,14.22,69.47
69,14.68,69.35
70,12.280000000000001,92.26
70,12.65,93.9
70,12.68,84.08
70,12.73,86.65
70,12.82,86.2
70,12.86,80.94
70,13.280000000000001,81.18
70,13.44,81.73
70,13.55,79.96
70,13.67,78.11
70,13.950000000000001,75.84
70,14.280000000000001,74.35
70,14.370000000000001,73.27
70,14.57,70.19
70,14.72,72.92
70,14.870000000000001,72.59
70,15.280000000000001,71.01
70,15.700000000000001,70.61500000000001
70,15.83,70.83
70,15.91,69.7
70,15.99,73.51
70,16.27,70.37
70,16.39,69.34
70,16.47,69.68
70,16.7,69.7
70,16.77,71.28
70,16.89,67.405
70,16.98,66.93
70,17.38,67.17
70,17.42,67.52
70,17.77,69.78
70,17.900000000000002,69.235
70,18.28,71.97
70,19.28,73
71,14.16,67.9
71,14.200000000000001,68.6
71,14.64,67.595
71,14.68,68.68
71,15.08,66.72
71,15.200000000000001,65.05
71,15.24,64.7
71,15.31,67.695
71,15.41,66.76
71,15.66,66.035
71,15.72,65.58
71,15.790000000000001,64.76
71,16.080000000000002,64.825
71,16.19,64.56
71,16.23,63.08
71,16.31,66.76
71,16.36,65.495
71,16.44,65.56
71,16.71,64.28
71,16.79,63.95
72,10.43,129.49
72,10.68,108.09
72,10.75,112.23
72,11.31,100.52
72,11.44,91.93
72,11.65,99.44
72,11.790000000000001,92.16
72,12.31,89.78
72,12.61,81.76
72,12.73,85.89
72,12.75,83.73
72,12.94,81.55
72,13.05,80.19
72,13.71,77.49
72,13.73,78.66
72,13.96,76.52
72,13.97,77.32
73,10.99,80.84
73,11.39,78.88
73,11.64,77
73,11.91,74.94
73,11.94,72.76
73,12.36,72.81
73,12.58,70.63
73,12.59,69.64
73,12.73,70.77
73,12.9,73.31
73,12.94,74.32
73,12.98,70.12
73,13.36,71.53
73,13.38,71.85
73,13.44,71.47
73,13.59,71.42
73,13.61,70.92
73,13.63,72.33
73,13.75,66.87
73,14.02,67.66
73,14.57,71.42
73,14.63,70.75
73,14.67,70.82
73,14.75,68.18
73,14.92,69.42
73,14.93,71.45
73,14.99,72.34
73,15.3,70.38
73,15.42,68.06
73,15.450000000000001,67.46
73,15.700000000000001,71.8
74,11.28,86.52
74,11.48,83.53
74,11.65,77.75
74,11.67,80.18
74,11.77,81.98
74,11.84,81.33
74,11.88,81.96
74,12.48,75.3
74,12.530000000000001,75.32
74,12.69,75.92
74,12.93,70.08
74,13.32,69.75
74,13.36,69.1
74,13.61,72.61
74,13.67,68.37
74,13.8,71.11
74,13.9,69.2
74,14.200000000000001,72.17
74,14.32,69
74,14.36,69.3
74,14.39,67.01
74,14.58,69.87
74,14.620000000000001,69.42
74,14.700000000000001,68.54
74,14.780000000000001,72.29
74,14.85,70.82
74,14.870000000000001,68.96
74,14.89,70.58500000000001
74,15.32,69.59
74,15.35,69.69
74,15.530000000000001,69.53
74,15.81,69.64
74,15.870000000000001,70.8
75,10.48,91.51
75,11.4,84.84
75,11.5,83.52
75,11.76,80.11
75,11.950000000000001,76.14
75,12.43,77.15
75,12.61,74.36
75,12.76,72.46
75,12.88,72.38
75,12.950000000000001,73.49
75,13.370000000000001,73.33
75,13.450000000000001,72.19
75,13.6,72.4
75,13.620000000000001,71.11
75,13.76,73.03
75,13.97,71.11
75,14.01,69.97
75,14.370000000000001,72.76
75,14.450000000000001,70.15
75,14.6,69.6
75,14.620000000000001,70.56
75,14.72,68.21
75,14.74,67.895
75,14.76,69.32
75,14.91,69
75,14.99,68.61
75,15.02,67.17
75,15.39,71.2
75,15.44,69.15
75,15.56,69.28
75,15.6,68.29
75,15.620000000000001,68.91
75,15.64,68.6
75,15.65,68.5
75,15.75,67.56
75,15.77,68.37
75,15.91,71.83
75,15.98,69.68
75,16.02,68.59
75,16.330000000000002,70.59
75,16.38,69.66
76,12.89,72.66
76,13.23,72.09
76,13.790000000000001,71.18
76,13.9,66.42
76,14.06,69.1
76,14.08,68.9
76,14.19,68.39500000000001
76,14.21,68.46
76,14.42,69.67
76,14.790000000000001,67.16
76,14.82,67.25
76,14.94,66.88
76,15.05,68.6
76,15.13,68.72
76,15.24,65.43
76,15.38,67.78
76,15.5,68.53
76,15.780000000000001,66.96
76,16.8,67.24
76,16.82,67.12
76,17.78,72.53
77,11.75,87.86
77,12.75,78.72
77,12.9,76.27
77,13.19,68.92
77,13.3,69.42
77,13.57,75.63
77,13.61,73.57
77,13.69,68.98
77,13.86,71
77,13.92,69.18
77,14.24,67.92
77,14.280000000000001,69.97
77,14.32,66.95
77,14.68,70.72
77,14.72,64.12
77,14.76,64.65
77,15.01,64.98
77,15.200000000000001,65.25
77,15.24,65.425
77,15.280000000000001,65.03
77,15.32,63.885
78,12.09,73
78,12.15,70.03
78,12.32,70.31
78,12.38,69.25
78,12.89,66.76
78,13.1,66.34
78,13.18,64.89
78,13.3,67.29
78,13.32,63.85
78,13.34,65.31
78,13.38,65.34
78,13.41,65.79
78,13.450000000000001,67.35
78,13.91,60.585
78,14.040000000000001,62.14
78,14.1,61.364999999999995
78,14.200000000000001,62.36
78,14.22,65.435
78,14.36,61.010000000000005
78,14.450000000000001,63.845
78,14.76,62.85
78,14.77,60.055
78,14.85,61.43
78,14.89,59.8
78,14.93,60.69
78,15.1,61.475
78,15.16,61.625
78,15.200000000000001,61.78
78,15.35,61.900000000000006
78,15.370000000000001,61.095
78,15.5,61.29
78,15.81,60.64
78,15.88,60.5
78,16.080000000000002,60.05
78,16.12,59.93
78,16.22,60.94
78,16.37,60.03
78,16.39,60.91
78,16.46,60.39
78,16.52,60.89
78,16.81,59.98
78,16.88,59.57
78,16.92,58.480000000000004
78,17.17,60.315
78,17.21,59.58
78,17.400000000000002,60.38
78,17.48,60.54
78,17.53,59.64
78,17.79,62.55
78,17.81,58.18
78,17.88,58.269999999999996
78,17.92,59.57
78,18.05,62.49
78,18.11,62.855000000000004
79,11.42,77.37
79,11.61,77.19
79,12.65,75.44
79,13.05,73.27
79,13.11,73.44
79,13.42,69.16
79,13.65,69.09
79,13.69,66.91
79,14.24,69.69
79,15.09,64.59
79,15.13,64.67
79,15.16,63.83
79,15.280000000000001,64.265
79,15.41,65.46
79,15.43,64.53
79,15.66,63.74
79,16.080000000000002,62.73
79,16.12,64.46
79,16.16,63.22
79,16.3,65.92
79,16.39,65.315
79,16.43,64.03
79,16.56,66.95
79,16.62,64.76
79,16.64,63.88
79,16.72,65.38
79,16.97,64.03
79,17.12,64.56
79,17.16,65.28
79,17.39,66.32
79,17.64,65.26
80,11.78,88.61
80,11.88,84.43
80,11.98,82.72
80,12.24,85.22
80,12.43,78.52
80,13.16,74.23
80,13.24,75.52
80,13.43,76.7
80,13.85,74.49
80,14.1,72.91
80,14.85,73.09
80,14.91,70.19
80,15.1,68.9
80,15.200000000000001,68.02
80,15.24,70.72
80,15.33,69.24
80,15.39,68.95
80,15.5,70.22
80,15.88,71.57
80,15.9,70.08
80,17.86,72.83
81,13.870000000000001,70.18
81,13.950000000000001,70.5
81,14.1,71.12
81,14.18,70.56
81,14.26,71.32
81,14.64,70.65
81,14.870000000000001,68.85
81,14.93,71.3
81,14.97,70.95
81,15.14,69.27
81,15.66,69.47
81,15.73,71.05
81,15.81,70.16
81,16.14,69.15
81,16.27,71.18
81,16.56,70.17
81,16.65,71.24
81,16.73,69.58
81,16.84,70.32499999999999
81,16.87,69.86
81,17.04,70.05
81,17.56,70.25
81,17.57,69.55
81,17.650000000000002,70.17
81,17.69,70
81,17.81,72.16
81,17.990000000000002,68.7
81,18.13,69.55
82,13.36,65.31
82,13.9,66.49
82,14.05,65.245
82,14.18,64.85
82,14.26,65.475
82,14.3,65.48
82,14.4,65.28
82,14.44,65.845
82,14.88,62.34
82,14.91,65.26
82,15.07,65.21
82,15.16,63.66
82,15.18,64.52
82,15.35,64.06
82,15.39,64.325
82,15.5,62.78
82,15.91,63.775
82,16.04,64.86
82,16.16,63.715
82,16.29,64.27
82,16.41,65.42
82,16.43,64.195
82,16.830000000000002,63.13
82,16.87,64.27000000000001
82,17.91,64.22
83,10.71,97.38
83,10.76,92.3
83,10.92,94.94
83,11.42,81.04
83,11.59,82.47
83,11.78,80.86
83,11.82,76.15
83,12.43,78.02
83,12.47,77.89
83,12.59,75.94
83,12.85,73.68
83,12.89,73
83,12.91,73.46
83,13.030000000000001,71.64
83,13.43,72.21
83,13.620000000000001,71.06
83,13.66,71
83,13.72,71.31
83,13.93,69.65
83,14.02,70.4
83,14.31,71.06
83,14.43,72.53
83,14.47,68.38
83,14.64,68.34
83,14.68,70.15
83,14.85,69.94
84,12.06,80.16
84,12.19,76.13
84,12.42,75.16
84,13.15,71.77
84,13.42,69.97
84,13.44,70.2
84,13.75,73
84,14.01,72.79
84,14.05,69.7
84,14.07,69.43
84,14.24,67.75
84,14.36,67.775
84,14.38,67.38
84,14.450000000000001,67.33
84,14.86,66.67
84,14.9,65.09
84,14.93,64.075
84,15.030000000000001,67.66
84,15.07,64.6
84,15.08,66.86
84,15.18,65.78999999999999
84,15.200000000000001,66.72
84,15.32,66.27000000000001
84,15.39,68.09
84,15.43,66.76
85,10.28,76.99
85,10.3,75.67
85,10.620000000000001,75.41
85,10.76,76.23
85,10.83,73.63
85,11.31,73.15
85,11.42,71.82
85,11.790000000000001,72.02
85,11.83,68.44
85,12.27,67.68
85,12.42,67.7
85,12.620000000000001,67.03
85,12.63,70.48
85,12.75,68.425
85,12.82,67.45
85,13.58,65.115
85,13.72,67.28
85,13.76,64.555
85,13.870000000000001,63.535
85,14.15,64.065
85,14.19,66.24
85,14.26,64.62
85,14.3,65.05
85,14.34,63.43
85,14.36,62.620000000000005
85,14.42,63.545
85,14.48,64.12
85,14.530000000000001,63.785
85,14.59,63.32
85,14.65,65.57
85,14.700000000000001,64.1
85,14.780000000000001,64.91
85,14.84,62.894999999999996
85,14.92,64.88
85,15.15,66.53
85,15.18,64.87
85,15.26,64.13
85,15.3,63.4
85,15.34,63.07
85,15.620000000000001,65.61
85,15.700000000000001,66.2
85,15.72,65.95
85,16.26,65.78
86,14.780000000000001,67.1
86,14.93,66.9
86,15.22,62.56
86,15.280000000000001,63.98
86,15.36,62.94
86,15.4,62.985
86,15.46,62.22
86,16.01,63.17
86,16.12,62.67
86,16.14,62.99
86,16.25,61.8
86,16.35,61.91
86,16.44,61.22
86,16.84,61.05
86,17.02,62.019999999999996
86,17.14,61.09
86,17.31,61.65
86,17.35,63.955
86,17.46,61.51
86,17.830000000000002,60.21
86,17.87,61.04
86,17.95,60.19
86,18,61.56
86,18.12,61.21
86,18.27,61.815
86,18.39,64.13
86,18.75,63.67
86,18.87,60.75
86,18.98,63.58
86,19.19,62.44
86,19.330000000000002,62.11
86,19.39,61.730000000000004
86,19.75,61.7
86,19.82,61.98
86,19.87,60.03
86,19.96,63.06
87,12.16,74.49
87,13.16,71.255
87,13.41,70.09
87,13.780000000000001,68.99
87,13.85,67.68
87,13.89,66.6
87,14.1,71.32
87,14.14,71.43
87,14.16,69.35
87,14.18,68.03
87,14.25,64.85
87,14.33,67.19
87,14.370000000000001,66.77
87,14.41,66.44
87,14.780000000000001,63.54
87,14.85,64
87,14.98,66.3
87,15,62.63
87,15.06,64.74
87,15.120000000000001,64.72
87,15.14,64.72
87,15.25,62.035
87,15.27,65.375
87,15.31,64.465
87,15.41,64.775
87,15.77,63.78
87,15.790000000000001,62.79
87,15.85,63.16
87,16.02,65.04
87,16.080000000000002,64.84
87,16.13,63.83
87,16.25,63.254999999999995
87,16.31,64.28
87,16.330000000000002,64.15
87,16.4,64.285
87,16.84,63.01
87,16.88,64.66
87,17.05,64.85
87,17.09,66.29
87,17.11,64.52
87,17.19,67.23
87,17.26,64.57
87,17.32,64.7
87,17.42,67.395
87,17.73,69.77
87,17.78,68.93
87,17.84,65.42
87,18.07,69.78
88,12.58,104.43
88,12.790000000000001,105.08
88,12.98,101.25
88,13.120000000000001,99.88
88,13.17,98.77
88,13.48,87.95
88,13.58,83.46
88,13.94,86.09
88,14.13,83.11
88,14.48,78.62
88,14.59,79.16
88,15.09,76.82
88,15.51,83.92
88,15.59,81.54
88,15.860000000000001,80.24
88,16.01,78.33
88,16.07,81.51
88,16.13,86.34
89,11.09,86.51
89,11.21,85.52
89,11.53,81.53999999999999
89,12.15,75.51
89,12.21,76.22
89,12.34,75.48
89,12.530000000000001,76.78
89,13.030000000000001,73.54
89,13.280000000000001,72.49
89,13.35,73.02
89,13.51,72.32499999999999
89,13.66,72.47
89,14.030000000000001,73.63
89,14.32,72.62
89,14.58,68.47999999999999
89,14.97,70.44
89,15.120000000000001,69.29
89,15.39,67.23
89,16.25,70.92
89,16.54,70.02
89,16.67,66.38
89,17.330000000000002,70.32
89,17.44,67.11
89,17.67,69.41
89,18.11,71.25
89,18.38,68.84
89,18.61,68.66
89,18.63,71.3
89,19.36,69.4
89,19.38,67.43
89,19.53,67.71
89,19.61,68.69
90,10.02,117.89
90,11.040000000000001,102.79
90,11.43,97.18
90,12.39,87.53
90,12.56,79.97
90,12.64,78.76
90,12.92,83.93
90,13.040000000000001,79.89
90,13.35,80.8
90,13.540000000000001,76.61
90,13.63,78.09
90,14.52,79.35
90,14.63,76.43
90,15.09,75.81
90,15.21,76.81
90,15.38,74.32
90,15.450000000000001,71.78
90,15.530000000000001,74.89
90,15.63,75.65
91,10.65,80.12
91,10.78,81.91
91,10.82,80
91,10.84,80.9
91,11.11,78.53
91,11.53,79.77
91,11.65,78.65
91,11.82,75.22
91,11.84,74.92
91,11.98,71.55
91,11.99,71.15
91,12.07,69.25
91,12.13,71.725
91,12.620000000000001,68.03
91,12.64,69.61500000000001
91,12.86,70.05
91,12.99,68.72
91,13.030000000000001,74.95
91,13.16,71.12
91,13.200000000000001,68.1
91,13.66,69.92
91,13.84,68.24
91,14.14,66.9
91,14.24,66.285
91,14.6,64.12
91,14.66,64.81
91,14.72,63.55
91,14.93,67.46
91,14.97,65.89
91,14.99,66.495
91,15.24,64.79
91,15.65,65.28
91,15.66,66.44
91,15.67,63.97
91,15.72,63.92
91,15.93,66.74
91,15.96,64.87
91,16.15,66.765
91,16.21,65.51
91,16.67,65.185
92,12.38,71.73
92,12.44,71.13
92,12.86,69.83500000000001
92,12.99,69.1
92,13.05,71.37
92,13.17,67.94
92,13.19,68.02
92,13.32,67.36
92,13.42,68.21
92,13.74,69.02
92,13.85,66.61
92,13.9,66.36500000000001
92,13.99,66.59
92,14.01,68.64
92,14.05,67.21
92,14.13,66.83
92,14.16,67.56
92,14.18,67.62
92,14.36,67.34
92,14.43,66.695
92,14.74,66.29
92,14.85,64.2
92,14.89,65.46
92,15.030000000000001,65.83
92,15.200000000000001,65.36
92,15.22,63.91
92,15.35,64.61
92,15.450000000000001,65.355
92,15.870000000000001,64.3
92,15.91,65.02
92,16.04,65.79
92,16.1,66.24
92,16.35,66.18
92,16.73,67.29
92,16.87,65.78
92,16.89,64.82
92,16.93,63.55
92,17.14,66.73
92,17.18,66.31
92,17.19,64.245
92,17.35,67.56
92,17.45,67.27
93,11.370000000000001,80.6
93,11.61,75.98
93,11.790000000000001,76.03
93,11.82,76.69
93,11.98,76.66
93,12.36,77.27
93,12.48,73.2
93,12.61,74.78
93,12.790000000000001,74.08
93,12.88,76.68
93,13.02,74.02
93,13.47,76.54
93,13.98,75.82
93,14.36,72.22
93,14.65,73.74
93,14.84,75.05
93,14.85,71.16
94,10.21,93.64
94,10.4,95.41
94,10.53,90.09
94,10.55,89.64
94,10.75,90.56
94,11.48,84.33
94,11.61,80.57
94,11.75,81.26
94,12.05,82.16
94,12.38,75.91
94,12.51,76.04
94,12.620000000000001,77.61
94,13.1,74.6
94,13.16,73.62
94,13.41,72.97
94,13.72,72.7
94,13.76,73.98
94,14.450000000000001,69.24
95,10.82,83.47
95,10.96,81.71
95,11.02,79.64
95,11.5,75.66
95,11.77,73.83
95,11.82,71.74
95,11.86,73.26
95,12,71.61
95,12.02,69.81
95,12.040000000000001,71.67
95,12.4,69.9
95,12.42,71.72
95,12.49,68.67
95,12.73,65.67
95,12.8,67.56
95,12.84,65.99
95,12.86,66.275
95,12.9,66.11
95,13.030000000000001,67.16
95,13.07,64.59
95,13.4,64.74
95,13.47,64.78
95,13.49,65.06
95,13.89,62.29
95,14.11,66.46000000000001
95,14.39,66.77
95,14.41,65.91
95,14.43,68.5
95,14.8,63.04
95,14.84,63.7
95,14.870000000000001,62.735
95,14.950000000000001,64.47
95,15.01,66.47
95,15.11,64.22
95,15.16,63.49
95,15.41,65.43
95,15.44,63
95,15.58,61.54
95,15.66,63.349999999999994
95,15.73,65.64
95,15.83,63.06
95,15.950000000000001,64.31
95,15.96,63.48
95,16.02,64.075
95,16.080000000000002,63.24
95,16.44,62.635000000000005
95,16.54,62.205
95,16.580000000000002,62.43
95,16.75,66.05
95,16.830000000000002,65.44
95,16.96,66.1
95,17.1,67.72
95,17.14,66.58
95,17.54,63.74
96,10.200000000000001,99.99
96,10.39,99.23
96,10.450000000000001,97.81
96,10.76,90.36
96,11.17,89.29
96,11.43,83.08
96,11.450000000000001,82.37
96,12.41,76.98
96,12.56,72.32
96,12.75,74.21
96,12.77,75.11
96,12.81,72.34
96,13.120000000000001,74.81
96,13.13,74.56
96,13.17,70.23
96,13.27,68.72
96,13.38,69.32
96,13.790000000000001,69.18
97,10.01,86.15
97,10.03,86.9
97,10.89,77.25
97,11.03,77.22
97,11.08,75.38
97,11.58,77.07
97,11.97,73.85
97,12.540000000000001,74.01
97,12.58,72.99
97,12.73,71.05
97,13.040000000000001,71.46000000000001
97,13.1,69.72
97,13.42,69.02
97,13.52,71.79
97,13.56,67.77
97,13.6,67.82
98,11.64,85.54
98,11.78,84
98,11.97,82.04
98,12.47,80.46
98,12.56,76.16
98,12.64,72.91
98,12.790000000000001,70.24
98,12.870000000000001,70.91
98,12.93,71.49
98,13.040000000000001,69.74
98,13.47,72.98
98,13.5,71.41
98,13.620000000000001,70.3
98,13.66,67.07
98,13.73,70.58
98,13.96,73.82
98,14.14,69.69
98,14.15,70.82
98,14.5,69.23
98,14.620000000000001,64.82
98,14.65,63.78
98,14.73,65.11
98,14.790000000000001,67.245
98,14.9,65.38
98,15.08,66.82
98,15.13,66.32
98,15.21,65.3
99,10.28,86.04
99,10.76,80.86
99,11.22,78.45
99,11.24,78.77
99,11.68,75.1
99,11.99,73.48
99,12.05,74.22
99,12.18,74.33500000000001
99,12.26,72.16
99,12.870000000000001,71.31
99,12.89,72.56
99,12.91,72.44
99,13.08,71.52
99,13.18,69.935
99,13.24,70.8
99,13.25,71.24
99,13.700000000000001,68.72
99,13.74,68.26
99,13.780000000000001,68.99
99,13.89,68.43
99,14.200000000000001,69.28
99,14.25,69.23
100,11.36,86.05
100,11.47,86.25
100,11.55,84.01
100,11.99,80.58
100,12.05,80.98
100,12.36,78.73
100,12.39,83
100,12.55,75.82
100,12.57,74.67
100,13.08,77.07
100,13.18,74.93
100,13.47,77.15
100,13.56,75.35
100,13.620000000000001,79.11
100,14.02,73.48
100,14.31,75.4
100,14.370000000000001,72.09
100,14.39,72.26
100,14.52,73.4
100,14.620000000000001,72.16
100,15.02,68.82
100,15.06,69.61
100,15.18,72.73
100,15.43,68.78
100,15.540000000000001,70.91
100,15.620000000000001,68.6
100,16.02,71.68
100,16.06,68.89
100,16.39,70.77
100,16.44,74.89
100,17.02,71.31
101,10.38,88.02
101,11.23,80.09
101,11.92,78
101,12.030000000000001,77.52
101,12.15,73.4
101,12.34,71.19
101,12.450000000000001,71.67
